loan_id,loan_identifier,sector,rating,current_balance,weight,annual_pd,annual_cpr,lgd,coupon_spread_bps,reference_rate,coupon_floor,maturity_years,discount_margin_bps,market_price,model_price,price_gap,expected_loss_pct,source_family
L363,Synthetic Bloomberg-Compatible Loan 363,Telecom,BB,5.557117155459364,0.0017108362030976956,0.01811200753844297,0.02861318272594027,0.4816433071933007,330.5851141175138,0.0525,0.01,3.0,472.4762172149858,99.92193138368579,97.46511418287595,-2.4568172008098372,0.8723527210725666,synthetic_bloomberg_compatible
L364,Synthetic Bloomberg-Compatible Loan 364,Energy,BB,13.290517691762592,0.004091671668760831,0.022895328405352865,0.021744299765104533,0.37376144507497044,478.7043343665925,0.0525,0.01,7.0,438.0769669784539,103.4761997330817,102.91817326124296,-0.558026471838744,0.8557391030250706,synthetic_bloomberg_compatible
L365,Synthetic Bloomberg-Compatible Loan 365,Healthcare,B,7.45833508232665,0.0022961527203259574,0.01391184385131403,0.02,0.34561828076512224,500.108651498358,0.0525,0.01,5.0,577.8832871408569,103.3757612930774,99.96927674547484,-3.4064845476025596,0.4808187554163992,synthetic_bloomberg_compatible
L366,Synthetic Bloomberg-Compatible Loan 366,Energy,B-,8.546646927063366,0.002631204735993189,0.017232005583160227,0.04469382418208058,0.5426397269934576,556.7043627736182,0.0525,0.01,7.0,727.2555672840579,96.04263791332343,95.42223719584418,-0.6204007174792565,0.9350770805195803,synthetic_bloomberg_compatible
L367,Synthetic Bloomberg-Compatible Loan 367,Energy,B-,5.221551589470498,0.0016075276525045663,0.01874878785413043,0.0322536323630381,0.6207180450822165,625.4087230883964,0.0525,0.01,7.0,693.4731627816495,99.4474669063101,97.98912200475462,-1.4583449015554777,1.1637710944477044,synthetic_bloomberg_compatible
L368,Synthetic Bloomberg-Compatible Loan 368,Healthcare,B,6.476259431001601,0.0019938070019498337,0.039550910159982695,0.03224794792812158,0.5140852505773068,465.6467728617668,0.0525,0.01,4.0,505.29938902556654,95.72989781177196,96.54035949016357,0.8104616783916043,2.0332539560155256,synthetic_bloomberg_compatible
L369,Synthetic Bloomberg-Compatible Loan 369,Industrials,B,6.85518758053835,0.0021104653300837665,0.03590666337115562,0.03668858667730202,0.5862749690161686,579.3556959501428,0.0525,0.01,7.0,559.9981112124647,97.11490735826219,97.77305676042647,0.658149402164284,2.1051177955398255,synthetic_bloomberg_compatible
L370,Synthetic Bloomberg-Compatible Loan 370,Software,B,7.565109435202242,0.002329024697531338,0.013794048220890648,0.06923476554850068,0.35862788176087357,459.6993592619631,0.0525,0.01,5.0,523.4029424241073,100.64193371337217,100.39395632451371,-0.24797738885845888,0.4946930294365359,synthetic_bloomberg_compatible
L371,Synthetic Bloomberg-Compatible Loan 371,Healthcare,CCC+,10.528717173322514,0.003241412770036806,0.035151755071889834,0.08218852375075408,0.6339822076239836,789.3492222840782,0.0525,0.01,4.0,927.1090528666789,95.03029712786487,94.02835626376167,-1.0019408641032044,2.228558728233428,synthetic_bloomberg_compatible
L372,Synthetic Bloomberg-Compatible Loan 372,Retail,B-,10.364878200302554,0.003190972651774134,0.015550089615695857,0.048722226529441234,0.33633434488794156,608.7269197504506,0.0525,0.01,5.0,718.2710974163922,98.2189094511826,98.78955751071037,0.5706480595277696,0.5230029203843849,synthetic_bloomberg_compatible
L373,Synthetic Bloomberg-Compatible Loan 373,Telecom,B,6.469038248627516,0.001991583860006062,0.01,0.03930896536103125,0.5164598639901358,497.2480454090696,0.0525,0.01,7.0,585.765186802018,99.71012168624202,99.47192942236444,-0.23819226387757908,0.5164598639901358,synthetic_bloomberg_compatible
L374,Synthetic Bloomberg-Compatible Loan 374,Retail,BB,13.797031679309157,0.004247609080736881,0.02749886437884061,0.02,0.40986543105136275,383.36650370015883,0.0525,0.01,4.0,488.1646052539243,96.48264122639927,97.18601502455866,0.7033737981593902,1.1270833902056472,synthetic_bloomberg_compatible
L375,Synthetic Bloomberg-Compatible Loan 375,Software,BB,7.993515776209008,0.002460915578599223,0.01,0.026768824784644273,0.4304023079059696,386.2213960812188,0.0525,0.01,5.0,425.734083520021,104.98561297467637,101.57408367458186,-3.4115293000945144,0.4304023079059696,synthetic_bloomberg_compatible
L376,Synthetic Bloomberg-Compatible Loan 376,Telecom,B,10.56818803571884,0.003253564426816038,0.021846783871792834,0.04517645438281698,0.5640481922113085,568.2979642103729,0.0525,0.01,7.0,532.0590565714853,101.7345116361872,101.30064107191879,-0.4338705642684033,1.2322638948515918,synthetic_bloomberg_compatible
L377,Synthetic Bloomberg-Compatible Loan 377,Telecom,B,6.551930423877753,0.0020171033749639754,0.04053334946789916,0.053579851343840273,0.5031009632208793,556.5595746220184,0.0525,0.01,4.0,538.2488887184446,98.12594039929442,98.28689266526577,0.16095226597134626,2.039236715986858,synthetic_bloomberg_compatible
L378,Synthetic Bloomberg-Compatible Loan 378,Telecom,B,7.0474171722395385,0.0021696458971995768,0.01,0.042038058328940836,0.4917270957654437,521.1049800541439,0.0525,0.01,7.0,615.7224557039697,99.78236771068592,99.35357314541159,-0.42879456527433035,0.4917270957654437,synthetic_bloomberg_compatible
L379,Synthetic Bloomberg-Compatible Loan 379,Telecom,B,5.726754928153942,0.0017630615629056357,0.01,0.05027984884726731,0.464314126248187,537.8651853793853,0.0525,0.01,5.0,666.9543169493904,99.30650735524645,98.30842698127623,-0.9980803739702253,0.464314126248187,synthetic_bloomberg_compatible
L380,Synthetic Bloomberg-Compatible Loan 380,Software,B,7.0680024924275004,0.002175983375795889,0.01717337975465997,0.02,0.7,462.78197868351475,0.0525,0.01,7.0,508.48110943073783,98.00981042543664,98.51526362981345,0.5054532043768063,1.2021365828261978,synthetic_bloomberg_compatible
L381,Synthetic Bloomberg-Compatible Loan 381,Energy,BB,3.822270192070379,0.0011767393127911545,0.019803799285162835,0.02551123586537584,0.614224090769308,338.63677550634054,0.0525,0.01,3.0,373.50593717673496,98.32162708449489,99.2183289142457,0.8967018297508105,1.2163970609707013,synthetic_bloomberg_compatible
L382,Synthetic Bloomberg-Compatible Loan 382,Retail,BB,9.21821017586456,0.0028379548703844105,0.01348929359131816,0.1,0.5240375143227147,374.69033930176874,0.0525,0.01,7.0,462.62955562820343,101.32315083546068,98.92336246818849,-2.399788367272194,0.7068895883563695,synthetic_bloomberg_compatible
L383,Synthetic Bloomberg-Compatible Loan 383,Industrials,B,9.292517497399068,0.0028608314181123216,0.015087119170968007,0.06739758173862913,0.5885063408478866,517.0710097820404,0.0525,0.01,3.0,600.375572022379,100.49247551815556,98.9159396913067,-1.576535826848854,0.8878865297242381,synthetic_bloomberg_compatible
L384,Synthetic Bloomberg-Compatible Loan 384,Healthcare,B,10.380707743387015,0.0031958459979048314,0.01424606681720365,0.04052185783136741,0.6144470193639724,503.55878051914925,0.0525,0.01,6.0,636.964902222182,95.6945229525542,96.73165059842034,1.0371276458661498,0.8753453293490776,synthetic_bloomberg_compatible
L385,Synthetic Bloomberg-Compatible Loan 385,Industrials,B,16.399299275946923,0.0050487535392628605,0.01752302897418126,0.03047973257211154,0.4983172581893984,497.1434829016053,0.0525,0.01,4.0,599.2433570463683,95.30399608247401,98.08752481022887,2.783528727754856,0.8732027753587391,synthetic_bloomberg_compatible
L386,Synthetic Bloomberg-Compatible Loan 386,Healthcare,B,4.261833171615039,0.0013120649209993067,0.013195067353492343,0.034104224052642226,0.5210279726143998,504.7638296415776,0.0525,0.01,4.0,549.6123873244067,101.07031460451122,100.34235233158518,-0.7279622729260495,0.6874999191700569,synthetic_bloomberg_compatible
L387,Synthetic Bloomberg-Compatible Loan 387,Energy,B-,14.45030073399829,0.0044487270917234955,0.014056000710730994,0.03599499814914827,0.4886364458674405,658.8119948459049,0.0525,0.01,6.0,790.1024862455728,98.82859448503262,97.51831611244396,-1.3102783725886695,0.686827423040181,synthetic_bloomberg_compatible
L388,Synthetic Bloomberg-Compatible Loan 388,Healthcare,BB,7.804601367806112,0.0024027556370070356,0.01,0.023488358249130138,0.5412994404661126,367.2601770999091,0.0525,0.01,5.0,379.263958975098,102.19313262692667,102.22242825516099,0.029295628234322635,0.5412994404661126,synthetic_bloomberg_compatible
L389,Synthetic Bloomberg-Compatible Loan 389,Telecom,BB,2.6028229191701597,0.0008013154223308148,0.05686679489500324,0.0329755275991815,0.4542389340775319,354.4232404487566,0.0525,0.01,6.0,373.09864495799627,95.30107252407355,94.80304572677638,-0.4980267972971717,2.5831112297511907,synthetic_bloomberg_compatible
L390,Synthetic Bloomberg-Compatible Loan 390,Retail,B-,7.4507872924514436,0.0022938290276970927,0.010749633113945316,0.08941091514606982,0.602629258993834,650.2196277712669,0.0525,0.01,6.0,763.4077517964231,97.7860580639149,98.38323644247964,0.5971783785647489,0.6478043437912446,synthetic_bloomberg_compatible
L391,Synthetic Bloomberg-Compatible Loan 391,Energy,B-,10.855544819906438,0.0033420312299876965,0.01,0.02,0.3974100023846985,552.6701906546554,0.0525,0.01,3.0,679.4853340538103,99.91526253432565,99.008879440163,-0.9063830941626492,0.3974100023846985,synthetic_bloomberg_compatible
L392,Synthetic Bloomberg-Compatible Loan 392,Industrials,B-,10.229048453806945,0.0031491555654573596,0.01,0.03091066045935741,0.6222350546642244,559.6660126557608,0.0525,0.01,5.0,670.7849752475419,99.35174551718835,98.32650348289118,-1.0252420342971647,0.6222350546642244,synthetic_bloomberg_compatible
L393,Synthetic Bloomberg-Compatible Loan 393,Industrials,B,6.675995273809091,0.0020552984734038015,0.01543861255531802,0.02,0.5093113530919054,544.9043992913823,0.0525,0.01,4.0,491.67905357479094,104.83733424167322,103.07779701017895,-1.7595372314942637,0.7863060650410701,synthetic_bloomberg_compatible
L394,Synthetic Bloomberg-Compatible Loan 394,Energy,BB,5.929923095516762,0.001825609723456804,0.014526375031868356,0.02,0.5167920063834095,379.90199448850575,0.0525,0.01,5.0,473.7964875644243,99.48019910982894,98.38276601601726,-1.0974330938116879,0.7507114498197113,synthetic_bloomberg_compatible
L395,Synthetic Bloomberg-Compatible Loan 395,Software,B-,10.127962682200666,0.003118034897520354,0.02226275967184071,0.02653585444092156,0.4865414416242476,668.3226503357934,0.0525,0.01,7.0,708.0941846621229,97.90820393049017,99.21863203070859,1.3104281002184166,1.0831755185271543,synthetic_bloomberg_compatible
L396,Synthetic Bloomberg-Compatible Loan 396,Energy,BB,4.52963294068017,0.001394510823664455,0.034397751653797104,0.0408471052996614,0.4610201976668771,334.713427132086,0.0525,0.01,5.0,342.97988935845524,97.74047782943002,98.52038530466,0.7799074752299759,1.5858058266729689,synthetic_bloomberg_compatible
L397,Synthetic Bloomberg-Compatible Loan 397,Software,CCC+,4.772099587023429,0.0014691575703504071,0.01,0.041076693678987655,0.4124409728324714,922.5198333959041,0.0525,0.01,5.0,1016.3666610072312,98.698283934691,99.68389994144613,0.985616006755123,0.4124409728324714,synthetic_bloomberg_compatible
L398,Synthetic Bloomberg-Compatible Loan 398,Telecom,B-,10.84346558196287,0.003338312467722736,0.01,0.07429505383883417,0.507490256409168,598.6958257742715,0.0525,0.01,6.0,673.7552714232285,100.39184748576113,99.97409403728771,-0.41775344847341955,0.507490256409168,synthetic_bloomberg_compatible
L399,Synthetic Bloomberg-Compatible Loan 399,Industrials,BB,11.395449434694836,0.0035082484133508486,0.01,0.02,0.5831176999708572,450.4526766179175,0.0525,0.01,7.0,402.1886180354992,105.0,104.34183654464641,-0.6581634553535878,0.5831176999708572,synthetic_bloomberg_compatible
L400,Synthetic Bloomberg-Compatible Loan 400,Industrials,B,8.570739130620062,0.0026386218576597174,0.02378718788469433,0.03688864193149944,0.5748820494346101,517.7856446054046,0.0525,0.01,7.0,647.0068137797786,97.17992648151288,95.25724739140264,-1.9226790901102362,1.3674827321439202,synthetic_bloomberg_compatible
